speech_id,line_id,sentence_id,bert anger,nrc anger no 0,NRC anger,valence,arousal,dominance
S005,29,2,0.695131898,0.25,0.25,0.421,0.46175,0.50425
S005,29,3,0.673370183,0.272727273,0.272727273,0.470727273,0.576909091,0.634272727
S005,30,0,0.687286913,0.2,0.2,0.570888889,0.397888889,0.564444444
S005,30,1,0.696998298,,0,0.559,0.376,0.45425
S005,30,2,0.683392346,0.333333333,0.333333333,0.6944,0.525,0.7024
S005,30,3,0.66362524,0.666666667,0.666666667,0.672,0.5944,0.7336
S005,31,0,0.676030159,,0,0.7336,0.4522,0.684
S005,31,1,0.716701865,,0,0.666,0.505333333,0.625666667
S005,31,2,0.685174525,,0,0.52875,0.480625,0.616125
S005,31,3,0.672254682,0.142857143,0.142857143,0.468,0.5504,0.4839
S005,32,0,0.68423897,0.333333333,0.333333333,0.5425,0.63425,0.6815
S005,32,1,0.69033587,0.3,0.3,0.476818182,0.560090909,0.648727273
S005,32,2,0.670918703,0.142857143,0.142857143,0.521555556,0.606444444,0.533777778
S005,32,3,0.666117728,,0,0.6145,0.5015,0.486
S005,32,4,0.712709248,0.363636364,0.363636364,0.466066667,0.576866667,0.5384
S005,33,0,0.669770718,,0,0.6756,0.4904,0.6174
S005,33,1,0.686555982,0.25,0.25,0.536,0.568818182,0.662363636
S005,33,2,0.678443134,0.4,0.4,0.368125,0.632375,0.6175
S005,33,3,0.675757885,,0,0.581285714,0.566285714,0.666
S005,34,0,0.686940789,0.25,0.25,0.579285714,0.520928571,0.684142857
S005,34,1,0.6743173,,0,0.707222222,0.506388889,0.704
S005,35,0,0.664691567,,0,0.610857143,0.390857143,0.562571429
S005,35,1,0.666984081,,0,0.591083333,0.36325,0.526416667
S005,35,2,0.674301147,,0,0.539333333,0.344666667,0.444666667
S005,35,3,0.66414237,,0,0.539333333,0.344666667,0.444666667
S005,35,4,0.66414237,,0,0.539333333,0.344666667,0.444666667
S005,36,0,0.667022288,,0,0.624375,0.440125,0.577
S005,36,1,0.667100966,0.111111111,0.111111111,0.605142857,0.45,0.546357143
S005,36,2,0.671613693,,0,0.607333333,0.402222222,0.541
S005,36,3,0.656350493,,0,0.633384615,0.403692308,0.488769231
S005,36,4,0.675846994,,0,0.539333333,0.344666667,0.444666667
S005,37,0,0.643577516,,0,,,
S005,38,0,0.657634914,,0,0.667714286,0.406714286,0.516428571
S005,38,1,0.679783344,,0,0.692521739,0.467086957,0.620173913
S005,38,2,0.668646872,,0,0.712888889,0.476555556,0.712222222
S005,38,3,0.656400383,0.166666667,0.166666667,0.604571429,0.422857143,0.578285714
S005,38,4,0.67906642,0.25,0.25,0.63225,0.4725,0.613875
S005,38,5,0.665790975,0.333333333,0.333333333,0.57875,0.47175,0.54175
S005,38,6,0.680292726,0.5,0.5,0.601666667,0.699,0.753333333
S005,38,7,0.679080844,,0,0.579,0.4215,0.5361
S005,38,8,0.674168468,,0,0.591882353,0.460235294,0.567411765
S005,39,0,0.664181709,,0,0.591727273,0.466636364,0.624454545
S005,39,1,0.671178699,,0,0.758928571,0.426071429,0.663642857
S005,39,2,0.675054848,,0,0.6965,0.4175,0.67075
S005,39,3,0.657392919,,0,0.6735,0.3835,0.52525
S005,39,4,0.680164516,0.111111111,0.111111111,0.7081,0.5268,0.7184
S005,39,5,0.708846688,,0,0.347,0.545,0.578
S005,39,6,0.702181756,0.2,0.2,0.658875,0.48125,0.521125
S005,40,0,0.695199072,,0,0.644888889,0.392222222,0.518
S005,40,1,0.676808298,,0,0.77475,0.4425,0.65425
S005,40,2,0.705815852,0.142857143,0.142857143,0.620888889,0.472444444,0.521333333
S005,40,3,0.693975925,,0,0.48825,0.4775,0.458625
S005,40,4,0.689152837,,0,0.700428571,0.455285714,0.553428571
S005,40,5,0.694278061,0.142857143,0.142857143,0.581,0.5923,0.5623
S005,40,6,0.677445889,,0,0.6635,0.46975,0.675
S005,40,7,0.668356061,,0,0.7,0.387333333,0.577666667
S005,40,8,0.670804739,,0,0.5080625,0.48875,0.550375
S005,40,9,0.679680228,0.125,0.125,0.5505,0.555666667,0.619333333
S005,40,10,0.700555444,,0,0.59375,0.2935,0.521
S005,41,0,0.652265191,,0,0.493666667,0.371333333,0.423333333
S005,41,1,0.679666162,,0,0.618166667,0.408166667,0.516833333
S005,41,2,0.664289713,,0,0.888,0.547,0.741
S005,41,3,0.660307646,,0,0.888,0.547,0.741
S005,41,4,0.686737716,,0,0.661416667,0.471666667,0.703916667
S005,41,5,0.656216204,,0,0.641666667,0.427166667,0.622
S005,41,6,0.666143358,0.25,0.25,0.636777778,0.532222222,0.670555556
S005,41,7,0.695608795,,0,0.8602,0.5208,0.7304
S005,41,8,0.668702185,,0,0.673230769,0.426230769,0.536615385
S005,41,9,0.67140913,0.25,0.25,0.7148,0.452,0.662
S005,42,0,0.659039795,0.1,0.1,0.68275,0.5165,0.644416667
S005,42,1,0.672256052,,0,0.662272727,0.425181818,0.666454545
S005,42,2,0.67472744,,0,0.5921,0.4321,0.604
S005,42,3,0.654516995,,0,0.475,0.479333333,0.544
S005,42,4,0.656640112,0.2,0.2,0.529,0.568857143,0.584
S005,42,5,0.659056485,,0,0.5584,0.5198,0.7276
S005,42,6,0.671422303,0.071428571,0.071428571,0.568529412,0.488823529,0.626588235
S005,43,0,0.639153779,,0,0.765,0.361,0.704
S005,43,1,0.680307508,0.125,0.125,0.600363636,0.519545455,0.650909091
S005,43,2,0.666491747,,0,0.713571429,0.470428571,0.662857143
S005,43,3,0.648889184,,0,0.738142857,0.457285714,0.684428571
S005,43,4,0.670904338,0.166666667,0.166666667,0.611285714,0.648428571,0.762142857
S005,43,5,0.675542891,0.333333333,0.333333333,0.590777778,0.599111111,0.785666667
S005,43,6,0.656154752,,0,0.659857143,0.473,0.691285714
S005,43,7,0.662570715,0.333333333,0.333333333,0.5156,0.5798,0.5994
S005,44,0,0.671262562,,0,0.637916667,0.495666667,0.670833333
S005,44,1,0.67151767,,0,0.751666667,0.668666667,0.889
S005,44,2,0.662136674,0.25,0.25,0.3516,0.5414,0.438
S005,44,3,0.688931763,0.333333333,0.333333333,0.568666667,0.598866667,0.603666667
S005,44,4,0.697043836,0.2,0.2,0.566428571,0.602857143,0.609714286
S005,44,5,0.681878924,,0,0.72175,0.52475,0.778
S005,45,0,0.677776694,,0,0.715736842,0.447842105,0.617789474
S005,45,1,0.686350584,,0,0.685125,0.358,0.625375
S005,45,2,0.696097612,,0,0.657,0.300333333,0.492666667
S005,45,3,0.695389211,,0,0.57825,0.245,0.4835
S005,45,4,0.632218838,,0,0.697,0.4365,0.72025
S005,45,5,0.687442541,,0,0.63775,0.462,0.48675
S005,45,6,0.690048873,,0,0.784714286,0.395142857,0.592714286
S005,45,7,0.679620802,,0,0.8165,0.4555,0.663
S005,45,8,0.674356282,,0,0.7198,0.5604,0.7372
S005,45,9,0.683143735,,0,0.777571429,0.595714286,0.708428571
S005,46,0,0.683906019,0.4,0.4,0.6323,0.6059,0.6181
S005,46,1,0.68216455,0.1,0.1,0.598588235,0.445588235,0.618647059
S005,46,2,0.670617938,,0,0.657285714,0.419857143,0.661428571
S005,46,3,0.671813846,0.181818182,0.181818182,0.624875,0.4955,0.7030625
S005,46,4,0.709549248,,0,0.8175,0.42775,0.65725
S005,46,5,0.686846972,,0,0.708153846,0.445923077,0.604230769
S005,46,6,0.665301979,,0,0.717875,0.478125,0.650625
S005,46,7,0.685518384,,0,0.685333333,0.316666667,0.598333333
S005,47,0,0.678189158,,0,0.6945,0.4325,0.622
S005,47,1,0.6875723,,0,0.611125,0.341,0.464375
S005,47,2,0.677889585,,0,0.62,0.574,0.557666667
S005,47,3,0.669449747,,0,0.769666667,0.403333333,0.69
S005,47,4,0.706806779,0.4,0.4,0.517857143,0.444428571,0.581285714
S005,47,5,0.687045634,,0,0.7172,0.438,0.61
S005,47,6,0.675624847,,0,0.549333333,0.321,0.439333333
S005,47,7,0.677405715,,0,0.6715,0.5055,0.6365
S005,47,8,0.681497693,0.111111111,0.111111111,0.681,0.425384615,0.602923077
S005,48,0,0.671183527,,0,0.724,0.443666667,0.753
S005,48,1,0.662515283,,0,0.695777778,0.492888889,0.604
S005,48,2,0.685770929,0.125,0.125,0.75144,0.48972,0.69588
S005,48,3,0.634391963,,0,0.5835,0.4835,0.487
S005,48,4,0.646697581,1,1,0.479,0.6205,0.558
S005,48,5,0.633186042,,0,0.5835,0.4835,0.487
S005,48,6,0.637774169,1,1,0.5045,0.4365,0.478
S005,48,7,0.6796965,,0,0.690125,0.443625,0.58725
S005,48,8,0.673561215,,0,0.958,0.353,0.526
S005,48,9,0.688989341,,0,0.774428571,0.371142857,0.654285714
S005,48,10,0.673561215,,0,0.958,0.353,0.526
S005,49,0,0.671813905,0.111111111,0.111111111,0.61,0.517214286,0.595642857
S005,49,1,0.66004914,,0,0.67,0.392285714,0.579714286
S005,49,2,0.692635953,0.235294118,0.235294118,0.535238095,0.583095238,0.600190476
S005,49,3,0.683465183,0.2,0.2,0.57,0.445714286,0.492571429
S005,49,4,0.673609376,,0,0.615333333,0.494666667,0.437333333
S005,49,5,0.704493582,,0,0.354,0.6438,0.4382
S005,49,6,0.697613537,,0,0.2865,0.53,0.44725
S005,49,7,0.675415158,0.083333333,0.083333333,0.59165,0.4634,0.60345
S006,0,0,0.684469879,,0,0.62426087,0.423782609,0.506130435
S006,0,1,0.673561215,,0,0.958,0.353,0.526
S006,0,2,0.67376399,,0,0.653333333,0.386380952,0.627285714
S006,0,3,0.679921508,,0,0.633,0.426,0.6812
S006,0,4,0.622988939,,0,,,
S006,0,5,0.667141795,,0,0.686,0.463,0.629
S006,0,6,0.682725251,,0,0.644666667,0.433,0.593
S006,0,7,0.678018034,,0,0.682,0.4295,0.59
S006,0,8,0.692587376,,0,0.69295,0.45285,0.57945
S006,0,9,0.679527044,0.25,0.25,0.7545,0.466166667,0.523666667
S006,1,0,0.692376435,0.090909091,0.090909091,0.500083333,0.476666667,0.53525
S006,1,1,0.688754737,0.1,0.1,0.541928571,0.590785714,0.594214286
S006,1,2,0.673490584,0.125,0.125,0.646181818,0.453363636,0.624454545
S006,1,3,0.682277679,0.125,0.125,0.554190476,0.515142857,0.590571429
S006,1,4,0.684812188,,0,0.544,0.43825,0.501
S006,2,0,0.686830163,,0,0.527,0.430923077,0.577153846
S006,2,1,0.664699674,,0,0.5785,0.2965,0.558
S006,2,2,0.70254916,,0,0.470666667,0.403666667,0.477166667
S006,2,3,0.672374129,,0,0.786,0.408,0.618
S006,2,4,0.691114128,,0,0.5297,0.49455,0.5089
S006,2,5,0.670921922,,0,0.5475,0.403,0.6555
S006,2,6,0.690590143,,0,0.720333333,0.493333333,0.724333333
S006,2,7,0.695890069,,0,0.5504,0.485666667,0.5706
S006,2,8,0.676361799,,0,0.958,0.353,0.526
S006,3,0,0.684469879,,0,0.62426087,0.423782609,0.506130435
S006,3,1,0.673561215,,0,0.958,0.353,0.526
S006,3,2,0.67376399,,0,0.653333333,0.386380952,0.627285714
S006,3,3,0.679921508,,0,0.633,0.426,0.6812
S006,3,4,0.622988939,,0,,,
S006,3,5,0.667141795,,0,0.686,0.463,0.629
S006,3,6,0.682725251,,0,0.644666667,0.433,0.593
S006,3,7,0.678018034,,0,0.682,0.4295,0.59
S006,3,8,0.692587376,,0,0.69295,0.45285,0.57945
S006,3,9,0.679527044,0.25,0.25,0.7545,0.466166667,0.523666667
S006,4,0,0.692376435,0.090909091,0.090909091,0.500083333,0.476666667,0.53525
S006,4,1,0.688754737,0.1,0.1,0.541928571,0.590785714,0.594214286
S006,4,2,0.673490584,0.125,0.125,0.646181818,0.453363636,0.624454545
S006,4,3,0.682277679,0.125,0.125,0.554190476,0.515142857,0.590571429
S006,4,4,0.684812188,,0,0.544,0.43825,0.501
S006,5,0,0.686830163,,0,0.527,0.430923077,0.577153846
S006,5,1,0.664699674,,0,0.5785,0.2965,0.558
S006,5,2,0.70254916,,0,0.470666667,0.403666667,0.477166667
S006,5,3,0.672374129,,0,0.786,0.408,0.618
S006,5,4,0.691114128,,0,0.5297,0.49455,0.5089
S006,5,5,0.670921922,,0,0.5475,0.403,0.6555
S006,5,6,0.690590143,,0,0.720333333,0.493333333,0.724333333
S006,5,7,0.695890069,,0,0.5504,0.485666667,0.5706
S006,5,8,0.676361799,,0,0.958,0.353,0.526
S007,0,0,0.702784181,,0,0.958,0.353,0.526
S007,0,1,0.684434474,,0,0.587833333,0.5295,0.519833333
S007,0,2,0.695321143,,0,0.96,0.755,0.719
S007,0,3,0.700400591,,0,0.96,0.755,0.719
S007,0,4,0.665316343,,0,0.668,0.469666667,0.587
S007,0,5,0.695321143,,0,0.96,0.755,0.719
S007,0,6,0.675155103,,0,0.81125,0.53575,0.66075
S007,0,7,0.673608184,,0,0.67,0.548,0.536
S007,0,8,0.67223686,0.2,0.2,0.592222222,0.47,0.632222222
S007,0,9,0.67131108,0.076923077,0.076923077,0.585333333,0.491944444,0.571611111
S007,0,10,0.678992748,,0,0.573166667,0.4855,0.591166667
S007,0,11,0.679169774,,0,0.729222222,0.43,0.566777778
S007,0,12,0.675521374,,0,0.7362,0.4864,0.6082
S007,0,13,0.639004409,,0,0.682666667,0.360666667,0.634333333
S007,1,0,0.653485596,,0,,,
S007,1,1,0.675870657,,0,0.698,0.2765,0.426
S007,1,2,0.696396887,,0,0.698,0.2765,0.426
S007,1,3,0.673561215,,0,0.958,0.353,0.526
S007,1,4,0.680131853,,0,0.958,0.353,0.526
S007,1,5,0.673561215,,0,0.958,0.353,0.526
S007,1,6,0.673561215,,0,0.958,0.353,0.526
S007,1,7,0.67104131,,0,0.658,0.480666667,0.621333333
S007,1,8,0.700863838,,0,0.958,0.353,0.526
S007,1,9,0.725423455,,0,0.68725,0.40225,0.5685
S007,1,10,0.668210626,,0,0.958,0.353,0.526
S007,1,11,0.673561215,,0,0.958,0.353,0.526
S007,1,12,0.702734351,,0,0.843333333,0.500666667,0.666
S007,1,13,0.673561215,,0,0.958,0.353,0.526
S007,1,14,0.668210626,,0,0.958,0.353,0.526
S007,1,15,0.719878018,,0,0.724166667,0.417333333,0.514
S007,1,16,0.694188774,,0,0.8154,0.5344,0.7214
S007,1,17,0.690710187,,0,0.6452,0.3815,0.62055
S007,1,18,0.672651172,,0,0.815666667,0.401333333,0.634666667
S007,1,19,0.669357121,,0,0.7515,0.411,0.74
S007,1,20,0.712673545,,0,0.679,0.30025,0.4945
S007,2,0,0.666870475,,0,0.705,0.3615,0.5055
S007,2,1,0.663857281,,0,0.5846,0.3568,0.5898
S007,2,2,0.616624415,,0,0.523333333,0.377333333,0.476
S007,2,3,0.671168864,,0,0.46,0.325,0.39
S007,2,4,0.677662551,,0,0.567666667,0.477166667,0.568666667
S007,2,5,0.680254042,,0,0.54725,0.46975,0.518
S007,2,6,0.662665486,,0,0.6696,0.5016,0.6408
S007,2,7,0.662665486,,0,0.6696,0.5016,0.6408
S007,2,8,0.672326863,,0,0.766,0.524333333,0.694333333
S007,2,9,0.667350292,,0,0.698,0.408,0.735
S007,2,10,0.667350292,,0,0.698,0.408,0.735
S007,2,11,0.667350292,,0,0.698,0.408,0.735
S007,2,12,0.658386946,,0,0.8125,0.551,0.8115
S007,3,0,0.662930369,,0,0.60025,0.3865,0.541
S007,3,1,0.700167537,,0,0.5692,0.6114,0.6876
S007,3,2,0.657847583,,0,0.5955,0.526333333,0.517833333
S007,3,3,0.644829035,,0,0.571,0.31,0.482
S007,3,4,0.634462118,,0,,,
S007,3,5,0.686211288,0.333333333,0.333333333,0.47625,0.44525,0.562
S007,3,6,0.628517747,,0,0.51,0.441,0.444
S007,4,0,0.664431274,,0,0.64875,0.48015,0.62755
S007,5,0,0.672283649,,0,0.528090909,0.455181818,0.478272727
S007,5,1,0.666064024,,0,0.61875,0.33575,0.45025
S007,5,2,0.657010555,,0,0.604,0.303333333,0.456333333
S007,6,0,0.682951152,,0,0.733857143,0.441952381,0.647809524
S007,6,1,0.64253962,,0,0.37,0.481,0.472
S007,6,2,0.657615721,1,1,0.031,0.802,0.43
S007,6,3,0.661387682,,0,0.772,0.316,0.606
S007,6,4,0.682624161,,0,0.6605,0.43325,0.573625
S007,7,0,0.679429829,,0,0.5175,0.503833333,0.659666667
S007,7,1,0.668974698,0.142857143,0.142857143,0.644727273,0.438909091,0.609272727
S007,7,2,0.676180184,0.142857143,0.142857143,0.6124,0.4074,0.5917
S007,7,3,0.674368322,0.166666667,0.166666667,0.7368,0.5519,0.792
S007,7,4,0.678819716,,0,0.693666667,0.424666667,0.669444444
S007,7,5,0.682578385,,0,0.761083333,0.528833333,0.7235
S007,8,0,0.705003977,,0,0.672571429,0.411142857,0.514571429
S007,8,1,0.66371578,,0,0.7314,0.4474,0.6218
S007,8,2,0.68209362,,0,0.532666667,0.316,0.420333333
S007,8,3,0.613737106,,0,0.587,0.135,0.533
S007,8,4,0.664539278,,0,0.671666667,0.415,0.511
S007,8,5,0.637453973,,0,,,
S007,8,6,0.6654374,,0,0.669,0.36575,0.58725
S007,8,7,0.682015777,,0,0.6923,0.3538,0.5449
S007,8,8,0.663479328,0.25,0.25,0.6042,0.3824,0.564
S007,8,9,0.66031307,,0,0.765,0.361,0.704
S007,8,10,0.66031307,,0,0.765,0.361,0.704
S007,8,11,0.672523856,,0,0.663142857,0.400285714,0.616428571
S007,9,0,0.687961698,,0,0.710846154,0.524384615,0.664384615
S007,9,1,0.697736204,0.125,0.125,0.5773,0.4,0.4818
S007,10,0,0.68058753,,0,0.6975,0.4765,0.636
S007,10,1,0.690228939,,0,0.624222222,0.452888889,0.571111111
S007,10,2,0.691110194,,0,0.527,0.38375,0.58125
S007,10,3,0.665029347,,0,0.644,0.391,0.4795
S007,10,4,0.681352735,,0,0.665857143,0.385142857,0.542142857
S007,10,5,0.65755862,,0,0.685666667,0.474666667,0.532333333
S007,11,0,0.691480219,,0,0.727363636,0.419636364,0.602181818
S007,11,1,0.670812011,0.25,0.25,0.567,0.381444444,0.526444444
S007,11,2,0.672448933,,0,0.649863636,0.420954545,0.567681818
S007,11,3,0.62043339,,0,0.7885,0.3575,0.418
S007,12,0,0.677576482,,0,0.5966,0.3924,0.4998
S007,12,1,0.669715047,,0,0.765,0.361,0.704
S007,12,2,0.687823296,,0,0.647363636,0.426636364,0.554181818
S007,13,0,0.681428194,,0,0.668714286,0.505142857,0.642142857
S007,13,1,0.619313061,,0,,,
S007,14,0,0.689913094,,0,0.640782609,0.444782609,0.631434783
S007,14,1,0.673898637,0.2,0.2,0.59725,0.49325,0.602
S007,14,2,0.64608258,,0,0.67,0.24,0.554
S007,14,3,0.661126077,,0,0.666428571,0.392142857,0.582
S007,14,4,0.706836522,,0,0.530333333,0.299833333,0.480333333
S007,14,5,0.668048203,,0,0.66375,0.50975,0.67425
S007,14,6,0.712253869,,0,0.644875,0.37325,0.559875
S007,14,7,0.667337,,0,0.493333333,0.455,0.408666667
S007,15,0,0.689281464,,0,,,
S007,15,1,0.672998309,,0,0.551111111,0.449333333,0.584444444
S007,15,2,0.677606285,,0,0.599064516,0.462354839,0.585967742
S007,15,3,0.669619679,,0,0.6205,0.4906,0.5823
S007,15,4,0.668527067,,0,0.658666667,0.398,0.652666667
S007,16,0,0.601791859,,0,0.449,0.222,0.26
S007,16,1,0.705534101,,0,0.581571429,0.445714286,0.542
S007,16,2,0.651113927,,0,0.786,0.408,0.618
S007,16,3,0.683383644,0.142857143,0.142857143,0.644888889,0.4505,0.583388889
S007,16,4,0.683928013,,0,0.721666667,0.338333333,0.484666667
S007,16,5,0.67730397,,0,0.539333333,0.344666667,0.444666667
S007,16,6,0.66414237,,0,0.539333333,0.344666667,0.444666667
S007,16,7,0.637512565,,0,0.474,0.397,0.39
S007,16,8,0.637512565,,0,0.474,0.397,0.39
S007,16,9,0.665126443,,0,0.671375,0.5325,0.629625
S007,16,10,0.663816929,,0,0.724333333,0.389666667,0.652666667
S007,16,11,0.658219039,,0,0.663777778,0.51,0.614777778
S007,16,12,0.658580482,,0,0.558,0.60775,0.472
S007,16,13,0.659980595,,0,0.54,0.501,0.486166667
S007,16,14,0.680248022,,0,0.677619048,0.452857143,0.59752381
S007,16,15,0.681173027,0.25,0.25,0.6144,0.404,0.6378
S007,17,0,0.689578891,0.428571429,0.428571429,0.387714286,0.642142857,0.621857143
S007,17,1,0.671335042,0.071428571,0.071428571,0.618722222,0.468833333,0.624833333
S007,17,2,0.676905453,,0,0.570142857,0.479142857,0.659
S007,17,3,0.654123068,,0,0.630333333,0.4935,0.633333333
S007,17,4,0.6798895,0.05,0.05,0.512956522,0.465347826,0.524478261
S007,17,5,0.663439333,,0,0.755333333,0.501333333,0.729666667
S007,17,6,0.687982559,0.25,0.25,0.557833333,0.566166667,0.6175
S007,17,7,0.697436333,0.2,0.2,0.4604,0.5502,0.4698
S007,17,8,0.687125802,,0,0.529272727,0.542181818,0.557818182
S007,17,9,0.660170257,,0,0.125,0.317,0.191
S007,17,10,0.614364982,,0,0.67,0.548,0.536
S007,17,11,0.67962712,0.2,0.2,0.696666667,0.481722222,0.686722222
S007,17,12,0.672396541,,0,0.758,0.508,0.5605
S007,17,13,0.680636942,0.181818182,0.181818182,0.6048,0.517466667,0.615733333
S007,17,14,0.630521834,,0,0.51,0.656,0.472
S007,17,15,0.693592012,0.25,0.25,0.4147,0.5936,0.5505
S007,17,16,0.688177288,1,1,0.318666667,0.494666667,0.441333333
S007,17,17,0.66977787,,0,0.637357143,0.3775,0.527928571
S007,17,18,0.676612735,,0,0.6207,0.4074,0.6546
S007,18,0,0.691445053,,0,0.497222222,0.543444444,0.541444444
S007,18,1,0.685607433,,0,0.707909091,0.444272727,0.614090909
S007,18,2,0.689816117,,0,0.648105263,0.493789474,0.567421053
S007,18,3,0.684459209,,0,0.693388889,0.416444444,0.615444444
S007,19,0,0.666590035,0.142857143,0.142857143,0.64525,0.500875,0.638375
S007,19,1,0.629178703,,0,0.542,0.314,0.434
S007,19,2,0.66321528,,0,0.57025,0.30775,0.5085
S007,19,3,0.662462533,,0,0.587666667,0.216666667,0.423333333
S007,19,4,0.682070792,,0,0.736333333,0.376222222,0.612
S007,19,5,0.691324174,,0,0.849,0.4565,0.683
S007,19,6,0.691324174,,0,0.849,0.4565,0.683
S007,20,0,0.662940621,0.333333333,0.333333333,0.6555,0.37625,0.54625
S007,20,1,0.668325961,,0,0.661,0.417666667,0.678333333
S007,20,2,0.673051178,,0,0.661,0.532,0.536
S007,20,3,0.613246202,,0,,,
S007,20,4,0.613246202,,0,,,
S007,20,5,0.65864104,,0,0.511666667,0.373666667,0.355333333
S007,21,0,0.702784181,,0,0.958,0.353,0.526
S007,21,1,0.684434474,,0,0.587833333,0.5295,0.519833333
S007,21,2,0.695321143,,0,0.96,0.755,0.719
S007,21,3,0.700400591,,0,0.96,0.755,0.719
S007,21,4,0.665316343,,0,0.668,0.469666667,0.587
S007,21,5,0.695321143,,0,0.96,0.755,0.719
S007,21,6,0.675155103,,0,0.81125,0.53575,0.66075
S007,21,7,0.673608184,,0,0.67,0.548,0.536
S007,21,8,0.67223686,0.2,0.2,0.592222222,0.47,0.632222222
S007,21,9,0.67131108,0.076923077,0.076923077,0.585333333,0.491944444,0.571611111
S007,21,10,0.678992748,,0,0.573166667,0.4855,0.591166667
S007,21,11,0.679169774,,0,0.729222222,0.43,0.566777778
S007,21,12,0.675521374,,0,0.7362,0.4864,0.6082
S007,21,13,0.639004409,,0,0.682666667,0.360666667,0.634333333
S007,22,0,0.653485596,,0,,,
S007,22,1,0.675870657,,0,0.698,0.2765,0.426
S007,22,2,0.696396887,,0,0.698,0.2765,0.426
S007,22,3,0.673561215,,0,0.958,0.353,0.526
S007,22,4,0.680131853,,0,0.958,0.353,0.526
S007,22,5,0.673561215,,0,0.958,0.353,0.526
S007,22,6,0.673561215,,0,0.958,0.353,0.526
S007,22,7,0.67104131,,0,0.658,0.480666667,0.621333333
S007,22,8,0.700863838,,0,0.958,0.353,0.526
S007,22,9,0.725423455,,0,0.68725,0.40225,0.5685
S007,22,10,0.668210626,,0,0.958,0.353,0.526
S007,22,11,0.673561215,,0,0.958,0.353,0.526
S007,22,12,0.702734351,,0,0.843333333,0.500666667,0.666
S007,22,13,0.673561215,,0,0.958,0.353,0.526
S007,22,14,0.668210626,,0,0.958,0.353,0.526
S007,22,15,0.719878018,,0,0.724166667,0.417333333,0.514
S007,22,16,0.694188774,,0,0.8154,0.5344,0.7214
S007,22,17,0.690710187,,0,0.6452,0.3815,0.62055
S007,22,18,0.672651172,,0,0.815666667,0.401333333,0.634666667
S007,22,19,0.669357121,,0,0.7515,0.411,0.74
S007,22,20,0.712673545,,0,0.679,0.30025,0.4945
S007,23,0,0.666870475,,0,0.705,0.3615,0.5055
S007,23,1,0.663857281,,0,0.5846,0.3568,0.5898
S007,23,2,0.616624415,,0,0.523333333,0.377333333,0.476
S007,23,3,0.671168864,,0,0.46,0.325,0.39
S007,23,4,0.677662551,,0,0.567666667,0.477166667,0.568666667
S007,23,5,0.680254042,,0,0.54725,0.46975,0.518
S007,23,6,0.662665486,,0,0.6696,0.5016,0.6408
S007,23,7,0.662665486,,0,0.6696,0.5016,0.6408
S007,23,8,0.672326863,,0,0.766,0.524333333,0.694333333
S007,23,9,0.667350292,,0,0.698,0.408,0.735
S007,23,10,0.667350292,,0,0.698,0.408,0.735
S007,23,11,0.667350292,,0,0.698,0.408,0.735
S007,23,12,0.658386946,,0,0.8125,0.551,0.8115
S007,24,0,0.662930369,,0,0.60025,0.3865,0.541
S007,24,1,0.700167537,,0,0.5692,0.6114,0.6876
S007,24,2,0.657847583,,0,0.5955,0.526333333,0.517833333
